productId,name,description,price,stock,tags,isActive,createdAt
PRD00173,Set Completo C- Negro,Set Completo C- Negro — Wearables. Producto de alta calidad para oficina.,1112.96,474,cine|wearables,true,2020-07-11
PRD00174,Pack Básico E Mini,Pack Básico E Mini — Wearables. Producto de alta calidad para fitness.,1975.94,438,electrónica|fitness|juguetes|belleza,true,2024-01-22
PRD00175,Artículo Especial B- Blanco,Artículo Especial B- Blanco — Wearables. Producto de alta calidad para jardín.,2383.36,343,fotografía|música|cine|moda|gaming,true,2021-09-11
PRD00176,Producto Premium A- Blanco,Producto Premium A- Blanco — Wearables. Producto de alta calidad para tecnología.,643.31,355,arte|wearables|automóviles|música|deportes,true,2024-03-12
PRD00177,Producto Premium A- Plus,Producto Premium A- Plus — Wearables. Producto de alta calidad para belleza.,2105.43,3,deportes|arte,true,2021-07-13
PRD00178,Kit Profesional D- Lite,Kit Profesional D- Lite — Wearables. Producto de alta calidad para hogar.,173.48,267,hogar|oficina|música,false,2024-11-18
PRD00179,Producto Premium A Mini,Producto Premium A Mini — Wearables. Producto de alta calidad para jardín.,1933.14,108,juguetes|hogar|jardín|oficina,true,2024-08-22
PRD00180,Edición Limitada F 2024,Edición Limitada F 2024 — Wearables. Producto de alta calidad para mascotas.,1424.59,85,juguetes|fitness,true,2024-03-14
PRD00181,Modelo Estándar G 2024,Modelo Estándar G 2024 — Wearables. Producto de alta calidad para belleza.,2293.33,391,moda|fitness,true,2024-05-14
PRD00182,Artículo Especial B 2024,Artículo Especial B 2024 — Wearables. Producto de alta calidad para fitness.,2010.25,492,oficina|libros|automóviles|mascotas|música,true,2022-02-04
PRD00183,Producto Premium A Mini,Producto Premium A Mini — Wearables. Producto de alta calidad para música.,424.46,0,automóviles|libros,true,2024-05-06
PRD00184,Set Completo C 2024,Set Completo C 2024 — Wearables. Producto de alta calidad para libros.,323.01,339,oficina|fotografía|belleza,true,2021-07-25
PRD00185,Producto Premium A- Rojo,Producto Premium A- Rojo — Wearables. Producto de alta calidad para viajes.,1220.75,374,cocina|wearables,true,2022-02-15
PRD00186,Artículo Especial B- Negro,Artículo Especial B- Negro — Wearables. Producto de alta calidad para libros.,1840.62,18,arte|juguetes|viajes|tecnología|libros,true,2019-02-23
PRD00187,Producto Premium A- Rojo,Producto Premium A- Rojo — Wearables. Producto de alta calidad para arte.,1793.76,435,gaming|libros|oficina,true,2024-08-01
PRD00188,Artículo Especial B- Azul,Artículo Especial B- Azul — Wearables. Producto de alta calidad para moda.,238.37,208,viajes|moda|libros|automóviles,true,2022-10-06
PRD00189,Modelo Estándar G- Azul,Modelo Estándar G- Azul — Wearables. Producto de alta calidad para electrónica.,1789.54,233,moda|arte,false,2021-08-03
PRD00190,Edición Limitada F- Lite,Edición Limitada F- Lite — Wearables. Producto de alta calidad para tecnología.,564.49,333,oficina|belleza,true,2019-10-18
PRD00191,Artículo Especial B- Lite,Artículo Especial B- Lite — Wearables. Producto de alta calidad para música.,948.41,298,mascotas|fotografía,true,2019-06-17
PRD00192,Artículo Especial B,Artículo Especial B — Wearables. Producto de alta calidad para música.,1552.12,77,gaming|belleza|cocina|deportes,true,2023-05-25
PRD00193,Kit Profesional D- Negro,Kit Profesional D- Negro — Wearables. Producto de alta calidad para jardín.,1017.63,430,mascotas|tecnología|automóviles|moda|arte,false,2023-02-18
PRD00194,Versión Pro H,Versión Pro H — Wearables. Producto de alta calidad para arte.,2011.43,30,gaming|cine|libros|deportes|automóviles,true,2023-01-22
PRD00195,Pack Básico E- Rojo,Pack Básico E- Rojo — Wearables. Producto de alta calidad para fotografía.,981.83,309,wearables|moda|electrónica|jardín,true,2021-03-15
PRD00196,Kit Profesional D XL,Kit Profesional D XL — Wearables. Producto de alta calidad para música.,1136.77,197,arte|tecnología|fotografía|cine|música,true,2020-06-14
PRD00197,Modelo Estándar G- Negro,Modelo Estándar G- Negro — Wearables. Producto de alta calidad para libros.,643.04,470,fotografía|libros,true,2023-08-11
PRD00198,Edición Limitada F- Rojo,Edición Limitada F- Rojo — Wearables. Producto de alta calidad para belleza.,1592.4,376,hogar|automóviles|oficina,false,2019-06-10
PRD00199,Auriculares Gaming XL,Auriculares Gaming XL — Gaming. Producto de alta calidad para belleza.,662.86,173,libros|gaming|fotografía|deportes|cine,true,2021-04-03
PRD00200,Xbox Series X- Rojo,Xbox Series X- Rojo — Gaming. Producto de alta calidad para viajes.,566.16,486,música|arte|moda|oficina|gaming,true,2021-12-03
PRD00201,Monitor Gaming 144Hz- Azul,Monitor Gaming 144Hz- Azul — Gaming. Producto de alta calidad para mascotas.,2121.61,207,deportes|arte,true,2024-12-06
PRD00202,Nintendo Switch OLED- Rojo,Nintendo Switch OLED- Rojo — Gaming. Producto de alta calidad para cine.,1250.95,300,electrónica|cine|juguetes|cocina,true,2024-02-01
PRD00203,Auriculares Gaming Mini,Auriculares Gaming Mini — Gaming. Producto de alta calidad para cocina.,929.94,201,viajes|arte|gaming|jardín,false,2024-04-18
PRD00204,Auriculares Gaming XL,Auriculares Gaming XL — Gaming. Producto de alta calidad para fotografía.,202.3,189,deportes|jardín|viajes|cocina|libros,true,2022-11-06
PRD00205,Controller DualSense,Controller DualSense — Gaming. Producto de alta calidad para cine.,2037.84,305,oficina|fotografía|automóviles|deportes,true,2021-01-29
PRD00206,Nintendo Switch OLED- Pro,Nintendo Switch OLED- Pro — Gaming. Producto de alta calidad para tecnología.,2134.35,232,cine|fotografía|electrónica|música|hogar,true,2021-09-08
PRD00207,Xbox Series X- Azul,Xbox Series X- Azul — Gaming. Producto de alta calidad para moda.,965.09,341,juguetes|hogar|cocina|música,true,2022-03-17
PRD00208,Auriculares Gaming 2024,Auriculares Gaming 2024 — Gaming. Producto de alta calidad para fitness.,2042.36,453,gaming|música|jardín,true,2022-05-17
PRD00209,Xbox Series X,Xbox Series X — Gaming. Producto de alta calidad para tecnología.,265.1,273,juguetes|jardín|gaming|electrónica|gaming,true,2019-03-16
PRD00210,Steam Deck 2024,Steam Deck 2024 — Gaming. Producto de alta calidad para deportes.,924.06,469,música|libros|hogar|deportes,true,2024-01-04
PRD00211,Nintendo Switch OLED- Blanco,Nintendo Switch OLED- Blanco — Gaming. Producto de alta calidad para electrónica.,1085.2,132,arte|cocina|música,true,2024-09-01
PRD00212,Monitor Gaming 144Hz Mini,Monitor Gaming 144Hz Mini — Gaming. Producto de alta calidad para automóviles.,2174.89,210,moda|hogar|mascotas|viajes|música,true,2019-04-14
PRD00213,Auriculares Gaming- Blanco,Auriculares Gaming- Blanco — Gaming. Producto de alta calidad para cine.,334.48,349,electrónica|gaming|oficina,true,2023-10-28
PRD00214,Steam Deck- Azul,Steam Deck- Azul — Gaming. Producto de alta calidad para moda.,700.25,473,electrónica|tecnología|hogar,true,2019-09-11
PRD00215,Monitor Gaming 144Hz- Blanco,Monitor Gaming 144Hz- Blanco — Gaming. Producto de alta calidad para moda.,1624.45,12,belleza|deportes|tecnología|arte|fitness,true,2019-07-06
PRD00216,Steam Deck Mini,Steam Deck Mini — Gaming. Producto de alta calidad para viajes.,469.84,61,libros|deportes|fotografía,false,2024-03-11
PRD00217,PlayStation 5 XL,PlayStation 5 XL — Gaming. Producto de alta calidad para deportes.,1908.84,253,gaming|juguetes|hogar|viajes,true,2024-12-07
PRD00218,PlayStation 5- Azul,PlayStation 5- Azul — Gaming. Producto de alta calidad para libros.,1557.97,265,viajes|cine,false,2022-12-08
PRD00219,Xbox Series X,Xbox Series X — Gaming. Producto de alta calidad para oficina.,863.2,180,juguetes|mascotas|gaming,true,2023-03-10
PRD00220,Xbox Series X- Blanco,Xbox Series X- Blanco — Gaming. Producto de alta calidad para automóviles.,1749.78,308,libros|electrónica|gaming,true,2021-02-17
PRD00221,PlayStation 5- Rojo,PlayStation 5- Rojo — Gaming. Producto de alta calidad para jardín.,327.36,44,mascotas|gaming|arte|oficina,true,2023-09-30
PRD00222,PlayStation 5- Plus,PlayStation 5- Plus — Gaming. Producto de alta calidad para oficina.,1281.07,254,deportes|moda|belleza|electrónica|oficina,true,2023-05-13
PRD00223,Monitor Gaming 144Hz 2024,Monitor Gaming 144Hz 2024 — Gaming. Producto de alta calidad para hogar.,251.18,79,viajes|cine|moda,false,2024-07-05
PRD00224,PlayStation 5- Pro,PlayStation 5- Pro — Gaming. Producto de alta calidad para jardín.,1766.69,472,belleza|gaming|música,true,2024-07-12
PRD00225,Pack Básico E- Lite,Pack Básico E- Lite — Accesorios PC. Producto de alta calidad para libros.,367.15,72,viajes|fitness|electrónica|cocina|libros,true,2021-06-06
PRD00226,Producto Premium A Mini,Producto Premium A Mini — Accesorios PC. Producto de alta calidad para arte.,638.12,286,oficina|fotografía,true,2020-09-22
PRD00227,Set Completo C- Blanco,Set Completo C- Blanco — Accesorios PC. Producto de alta calidad para viajes.,2053.53,190,cine|moda|accesorios pc|música,true,2022-10-14
PRD00228,Modelo Estándar G- Azul,Modelo Estándar G- Azul — Accesorios PC. Producto de alta calidad para cocina.,682.53,53,gaming|deportes|hogar|belleza|moda,true,2024-07-07
PRD00229,Producto Premium A- Plus,Producto Premium A- Plus — Accesorios PC. Producto de alta calidad para libros.,1634.74,6,gaming|belleza|fotografía|hogar,true,2022-08-19
PRD00230,Kit Profesional D- Lite,Kit Profesional D- Lite — Accesorios PC. Producto de alta calidad para gaming.,1962.44,292,cine|moda|automóviles,false,2023-06-24
PRD00231,Edición Limitada F- Lite,Edición Limitada F- Lite — Accesorios PC. Producto de alta calidad para arte.,1977.93,163,fitness|cocina,true,2019-07-04
PRD00232,Artículo Especial B- Blanco,Artículo Especial B- Blanco — Accesorios PC. Producto de alta calidad para deportes.,1073.16,39,arte|deportes,true,2022-01-01
PRD00233,Edición Limitada F- Lite,Edición Limitada F- Lite — Accesorios PC. Producto de alta calidad para juguetes.,1483.1,164,tecnología|juguetes|deportes|cine,false,2021-05-16
PRD00234,Versión Pro H- Pro,Versión Pro H- Pro — Accesorios PC. Producto de alta calidad para cocina.,2028.95,86,moda|mascotas|tecnología,false,2019-03-16
PRD00235,Set Completo C Mini,Set Completo C Mini — Accesorios PC. Producto de alta calidad para hogar.,2167.86,69,deportes|oficina,true,2024-07-25
PRD00236,Set Completo C- Rojo,Set Completo C- Rojo — Accesorios PC. Producto de alta calidad para oficina.,612.91,206,viajes|juguetes,false,2023-10-28
PRD00237,Versión Pro H- Lite,Versión Pro H- Lite — Accesorios PC. Producto de alta calidad para música.,1189.04,218,juguetes|automóviles,false,2019-10-31
PRD00238,Versión Pro H- Azul,Versión Pro H- Azul — Accesorios PC. Producto de alta calidad para tecnología.,333.97,235,oficina|música,true,2023-05-14
PRD00239,Versión Pro H Mini,Versión Pro H Mini — Accesorios PC. Producto de alta calidad para cine.,292.64,168,arte|gaming|viajes|fotografía|juguetes,true,2020-01-11
PRD00240,Kit Profesional D,Kit Profesional D — Accesorios PC. Producto de alta calidad para juguetes.,118.97,35,música|gaming|hogar|libros,true,2020-05-10
PRD00241,Producto Premium A- Pro,Producto Premium A- Pro — Accesorios PC. Producto de alta calidad para tecnología.,1202.45,71,cine|cocina|fotografía|electrónica|juguetes,false,2019-07-24
PRD00242,Versión Pro H- Lite,Versión Pro H- Lite — Accesorios PC. Producto de alta calidad para juguetes.,1005.28,230,fotografía|belleza|jardín|mascotas,true,2024-01-09
PRD00243,Artículo Especial B- Lite,Artículo Especial B- Lite — Accesorios PC. Producto de alta calidad para cocina.,1728.11,439,cine|arte|jardín,true,2019-05-19
PRD00244,Producto Premium A,Producto Premium A — Accesorios PC. Producto de alta calidad para cocina.,501.95,289,gaming|arte|fitness|accesorios pc|mascotas,false,2023-05-01
PRD00245,Set Completo C- Plus,Set Completo C- Plus — Accesorios PC. Producto de alta calidad para gaming.,1425.43,164,deportes|hogar|juguetes|arte|libros,true,2023-04-07
PRD00246,Producto Premium A- Pro,Producto Premium A- Pro — Accesorios PC. Producto de alta calidad para electrónica.,407.97,211,tecnología|música|arte|juguetes|hogar,true,2020-10-21
PRD00247,Modelo Estándar G- Rojo,Modelo Estándar G- Rojo — Accesorios PC. Producto de alta calidad para oficina.,2290.83,201,deportes|fitness|fotografía,true,2022-10-05
PRD00248,Pack Básico E- Lite,Pack Básico E- Lite — Accesorios PC. Producto de alta calidad para cocina.,1864.6,402,gaming|fotografía|fitness|cocina|oficina,true,2022-06-13
PRD00249,Pack Básico E XL,Pack Básico E XL — Accesorios PC. Producto de alta calidad para oficina.,2320.37,124,cine|juguetes,true,2021-09-28
PRD00250,Pack Básico E XL,Pack Básico E XL — Accesorios PC. Producto de alta calidad para belleza.,663.17,87,fotografía|gaming|juguetes|cocina|jardín,true,2024-11-23
PRD00251,Kit Profesional D,Kit Profesional D — Accesorios PC. Producto de alta calidad para juguetes.,1810.25,342,automóviles|jardín|libros|mascotas,true,2021-06-14
PRD00252,Artículo Especial B- Azul,Artículo Especial B- Azul — Accesorios PC. Producto de alta calidad para música.,1116.63,58,hogar|tecnología|juguetes,false,2019-09-08
PRD00253,Producto Premium A- Plus,Producto Premium A- Plus — Accesorios PC. Producto de alta calidad para arte.,721.23,172,fotografía|automóviles|arte|viajes,false,2023-08-18
PRD00254,Set Completo C- Blanco,Set Completo C- Blanco — Accesorios PC. Producto de alta calidad para juguetes.,112.06,221,gaming|tecnología,true,2022-02-13
PRD00255,Modelo Estándar G- Negro,Modelo Estándar G- Negro — Accesorios PC. Producto de alta calidad para libros.,141.25,459,oficina|gaming|juguetes,true,2019-04-23
PRD00256,Artículo Especial B- Blanco,Artículo Especial B- Blanco — Accesorios PC. Producto de alta calidad para arte.,836.63,270,viajes|electrónica,false,2023-05-31
PRD00257,Kit Profesional D- Pro,Kit Profesional D- Pro — Accesorios PC. Producto de alta calidad para juguetes.,2350.1,312,accesorios pc|mascotas|tecnología|belleza,true,2019-11-20
PRD00258,Pack Básico E- Pro,Pack Básico E- Pro — Redes. Producto de alta calidad para deportes.,972.78,114,viajes|cocina|fitness|cine,true,2019-12-13
PRD00259,Producto Premium A- Azul,Producto Premium A- Azul — Redes. Producto de alta calidad para moda.,2332.31,439,música|viajes|jardín|redes,true,2020-07-09
PRD00260,Kit Profesional D- Rojo,Kit Profesional D- Rojo — Redes. Producto de alta calidad para fotografía.,1641.78,118,fotografía|música|cocina|jardín|viajes,false,2019-03-18
PRD00261,Modelo Estándar G 2024,Modelo Estándar G 2024 — Redes. Producto de alta calidad para juguetes.,1778.34,440,belleza|tecnología|moda|redes|fitness,true,2020-07-30
PRD00262,Modelo Estándar G XL,Modelo Estándar G XL — Redes. Producto de alta calidad para electrónica.,1618.35,455,libros|deportes,true,2024-06-18
PRD00263,Artículo Especial B- Plus,Artículo Especial B- Plus — Redes. Producto de alta calidad para libros.,2104.47,116,viajes|moda|fotografía|redes,true,2019-08-28
PRD00264,Producto Premium A- Blanco,Producto Premium A- Blanco — Redes. Producto de alta calidad para música.,1058.2,229,belleza|oficina|cocina,true,2022-10-17
PRD00265,Set Completo C- Azul,Set Completo C- Azul — Redes. Producto de alta calidad para tecnología.,1560.9,69,libros|automóviles|redes,true,2021-08-15
PRD00266,Set Completo C- Pro,Set Completo C- Pro — Redes. Producto de alta calidad para viajes.,578.16,129,juguetes|hogar|viajes|redes|tecnología,false,2021-06-17
PRD00267,Versión Pro H- Plus,Versión Pro H- Plus — Redes. Producto de alta calidad para tecnología.,1959.37,224,hogar|jardín,false,2023-02-04
PRD00268,Set Completo C- Plus,Set Completo C- Plus — Redes. Producto de alta calidad para viajes.,698.6,28,fitness|gaming|moda|música,true,2023-02-25
PRD00269,Set Completo C- Azul,Set Completo C- Azul — Redes. Producto de alta calidad para moda.,545.88,65,mascotas|música|gaming|tecnología,true,2020-06-23
PRD00270,Versión Pro H- Negro,Versión Pro H- Negro — Redes. Producto de alta calidad para libros.,1795.66,149,deportes|electrónica,true,2020-10-31
PRD00271,Edición Limitada F,Edición Limitada F — Redes. Producto de alta calidad para mascotas.,2080.08,164,jardín|cocina|belleza|electrónica|hogar,true,2024-05-04
PRD00272,Modelo Estándar G- Negro,Modelo Estándar G- Negro — Redes. Producto de alta calidad para belleza.,902.6,446,cocina|moda|cine,false,2021-07-20
PRD00273,Set Completo C Mini,Set Completo C Mini — Redes. Producto de alta calidad para oficina.,453.8,20,redes|libros|fitness|automóviles|deportes,true,2022-07-21
PRD00274,Modelo Estándar G- Lite,Modelo Estándar G- Lite — Redes. Producto de alta calidad para electrónica.,1216.24,293,cocina|automóviles|libros|gaming,true,2021-02-07
PRD00275,Set Completo C- Negro,Set Completo C- Negro — Redes. Producto de alta calidad para automóviles.,302.47,21,deportes|redes|moda,true,2024-02-19
PRD00276,Edición Limitada F 2024,Edición Limitada F 2024 — Redes. Producto de alta calidad para fotografía.,2158.07,355,oficina|moda|deportes|electrónica|redes,true,2024-06-08
PRD00277,Kit Profesional D XL,Kit Profesional D XL — Redes. Producto de alta calidad para arte.,2429.2,91,arte|hogar|juguetes,true,2021-10-28
PRD00278,Artículo Especial B- Plus,Artículo Especial B- Plus — Redes. Producto de alta calidad para cine.,359.55,383,música|redes,true,2024-07-09
PRD00279,Kit Profesional D- Azul,Kit Profesional D- Azul — Redes. Producto de alta calidad para cine.,378.39,90,música|redes|tecnología|arte|fotografía,false,2020-04-07
